"","likelihood","bart","expr","rank_size","cancer"
"4",0.464692163883434,0.433,2.00197644184764,1,"COAD_READ"
"13",1.40723746491034e-05,0.604,1.98247919732941,2,"STES"
"7",0.829497313640707,0.503,1.3379258576899,3,"KIRC"
"8",0.697388182532169,0.176,1.20719042842112,4,"KIRP"
"9",0.0886814899488264,0.225,0.831465479416627,5,"LIHC"
"10",0.12199151591162,0.818,0.242371396815052,6,"LUAD"
"15",0.00404810382223701,0.423,-0.355966311026751,7,"UCEC"
"12",0.834508307219949,0.955,-0.453833080845573,8,"PRAD"
"11",0.709975561932354,0.31,-0.5934404420269,9,"LUSC"
"3",0.672738684650922,0.073,-0.853085469162194,10,"BRCA_2"
"2",0.852722042428012,0.74,-0.860586267571891,11,"BRCA_1"
"1",0.196477035850853,0.189,-1.10640604101779,12,"BLCA"
"6",0.839536395022239,0.718,-1.38677731435894,13,"KICH"
"5",0.568117059977132,0.142,-1.76158854054992,14,"HNSC"
"14",0.0278834030528227,0.356,-2.24445172021101,15,"THCA"
