"","likelihood","bart","expr","rank_size","cancer"
"1",5.27979766563247e-05,0.89,2.73226279213521,11,"BLCA"
"2",2.03810697624552e-06,0.376,3.14651178197354,8,"BRCA_1"
"3",1.15523038362919e-37,0.935,3.70906886998349,4,"BRCA_2"
"4",7.36300527543273e-18,0.83,4.57320511597426,1,"COAD_READ"
"5",3.24286388756578e-45,0.606,4.19721905312363,2,"HNSC"
"6",0.693500152914446,0.9,1.3188089282597,15,"KICH"
"7",1.67005393367611e-09,0.357,3.45047661214237,7,"KIRC"
"8",0.00172545611551597,0.427,2.90095467611912,10,"KIRP"
"9",1.80156461486525e-23,0.412,2.32670184697844,13,"LIHC"
"10",4.33304779481181e-08,0.346,2.90953862463939,9,"LUAD"
"11",7.68765459385781e-50,0.805,3.91762939987205,3,"LUSC"
"12",2.19704951019919e-27,0.331,3.49611857917954,6,"PRAD"
"13",5.96150405594217e-27,0.488,3.65741782342436,5,"STES"
"14",1.26019689074378e-08,0.357,1.82172201767214,14,"THCA"
"15",2.75895600827214e-15,0.9,2.55789579884977,12,"UCEC"
