"","likelihood","bart","expr","rank_size","cancer"
"1",1.63691352698668e-66,0.832,3.26782035204394,9,"BLCA"
"2",4.02861740600141e-72,0.169,3.62396132060462,1,"BRCA_1"
"3",1.16832972204516e-36,0.685,3.5080524590269,5,"BRCA_2"
"4",7.29540617314245e-15,0.156,3.53645522273701,3,"COAD_READ"
"5",1.07885512581809e-110,0.12,3.27222919257146,8,"HNSC"
"6",5.33367594649084e-37,0.779,3.4359169162354,6,"KICH"
"7",7.91957408708258e-36,0.092,3.17307920915311,12,"KIRC"
"8",1.05389295540148e-52,0.102,3.21120904684285,11,"KIRP"
"9",3.2169579336745e-87,0.134,2.6959632898464,15,"LIHC"
"10",2.80381151653629e-32,0.153,3.36700383527736,7,"LUAD"
"11",5.15126829613088e-45,0.418,3.61259210166226,2,"LUSC"
"12",2.27162537768534e-34,0.239,3.15928319584347,13,"PRAD"
"13",2.74308213088924e-71,0.12,3.51719426424053,4,"STES"
"14",5.10440281932659e-08,0.053,3.21827135900654,10,"THCA"
"15",3.40400629288272e-45,0.66,3.10167916887475,14,"UCEC"
