"","likelihood","bart","expr","rank_size","cancer"
"3",3.29247298168042e-43,0.719,0.244007594206958,1,"BRCA_2"
"10",3.27133952085434e-38,0.442,-0.193263980768339,2,"LUAD"
"13",8.44182760016432e-07,0.569,-0.212191893581405,3,"STES"
"11",3.59357596328268e-38,0.342,-0.476903014400798,4,"LUSC"
"12",1.34393002382551e-31,0.734,-0.759803437028814,5,"PRAD"
"4",2.24208915175912e-15,0.336,-0.941154210078599,6,"COAD_READ"
"15",3.98324267300042e-18,0.557,-1.09927568991058,7,"UCEC"
"2",4.21550842376648e-35,0.621,-1.17998599876467,8,"BRCA_1"
"5",1.60155440664252e-15,0.707,-1.27162911567971,9,"HNSC"
"7",9.54536601308413e-15,0.95,-1.29192968304137,10,"KIRC"
"14",1.75846910024631e-23,0.566,-1.35624044288306,11,"THCA"
"1",2.28778008675807e-19,0.411,-1.43162928965581,12,"BLCA"
"9",2.87405386095675e-23,0.467,-1.53541052840706,13,"LIHC"
"8",2.03116974747241e-32,0.907,-1.58757156139537,14,"KIRP"
"6",5.42598142365544e-08,0.579,-2.00569973584623,15,"KICH"
