"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.53,-0.76575554128108,1,"PRAD"
"14",0.5,0.357,-1.02518797565625,2,"THCA"
"11",0.5,0.774,-1.20794901853094,3,"LUSC"
"1",0.5,0.579,-1.31669877066076,4,"BLCA"
"10",0.5,0.621,-1.32161983304856,5,"LUAD"
"7",0.5,0.319,-1.34843779581101,6,"KIRC"
"8",0.5,0.518,-1.35084592707377,7,"KIRP"
"6",0.5,0.264,-1.37685660419095,8,"KICH"
"2",0.5,0.639,-1.50459589780273,9,"BRCA_1"
"3",0.5,0.757,-1.6349525712343,10,"BRCA_2"
"13",0.5,0.454,-1.64843651849371,11,"STES"
"15",0.5,0.602,-1.77566088808609,12,"UCEC"
"5",0.5,0.578,-1.86163700012023,13,"HNSC"
"4",0.5,0.695,-2.04102477518961,14,"COAD_READ"
"9",0.5,0.592,-2.17423969862322,15,"LIHC"
