"","likelihood","bart","expr","rank_size","cancer"
"15",0.00501506044441782,0.108,2.08823882807822,1,"UCEC"
"11",0.20514636166664,0.148,0.706732328698709,2,"LUSC"
"1",0.122983834697984,0.088,0.498139520735951,3,"BLCA"
"13",0.000666559522191629,0.459,0.475383185445909,4,"STES"
"7",0.00608334935816601,0.941,0.363228066125141,5,"KIRC"
"12",0.00444481716527506,0.374,0.343069945395866,6,"PRAD"
"10",0.0257946622507223,0.243,0.210993169573925,7,"LUAD"
"5",0.243877554002522,0.385,-0.0987482676247417,8,"HNSC"
"2",0.00498807365497205,0.223,-0.139321879951309,9,"BRCA_1"
"3",0.00466102104230767,0.232,-0.209779385340151,10,"BRCA_2"
"6",0.591700493982737,0.207,-0.210163650514441,11,"KICH"
"4",0.150429359114559,0.159,-0.520441163682145,12,"COAD_READ"
"9",1.97388808584613e-16,0.19,-0.743095935503769,13,"LIHC"
"8",0.465174539159684,0.852,-0.821981536234102,14,"KIRP"
"14",0.0591440603526392,0.736,-1.20235835168358,15,"THCA"
