"","likelihood","bart","expr","rank_size","cancer"
"3",0.72477304900362,0.509,2.65237228738509,1,"BRCA_2"
"11",0.996801603515745,0.783,2.50682439470235,2,"LUSC"
"15",0.789195509640712,0.478,2.4974100304609,3,"UCEC"
"4",0.172347655726729,0.835,2.40609587639862,4,"COAD_READ"
"13",0.73823320353439,0.813,2.32829480306328,5,"STES"
"5",0.724530158796442,0.807,2.32534069568137,6,"HNSC"
"2",0.0461296784747734,0.563,2.30376860551128,7,"BRCA_1"
"10",0.135528857736071,0.797,2.18411217833591,8,"LUAD"
"1",0.374099823542086,0.593,2.08898719558015,9,"BLCA"
"14",0.0204219488381764,0.729,1.81773835847186,10,"THCA"
"7",0.154000280084102,0.685,1.44477341623188,11,"KIRC"
"12",0.0372992022999533,0.414,1.36057052937772,12,"PRAD"
"8",0.694712498603469,0.87,1.33253758537275,13,"KIRP"
"6",0.578948254686354,0.187,1.20404643525095,14,"KICH"
"9",0.336210244267221,0.688,1.19379531272635,15,"LIHC"
