"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.377,-0.754620544304954,1,"BLCA"
"13",0.5,0.852,-0.990038123554389,2,"STES"
"4",0.5,0.828,-1.06697988927175,3,"COAD_READ"
"11",0.5,0.803,-1.50461547559169,4,"LUSC"
"15",0.5,0.64,-1.5444695252431,5,"UCEC"
"2",0.5,0.69,-1.58341783789914,6,"BRCA_1"
"3",0.5,0.57,-1.59862310017797,7,"BRCA_2"
"10",0.5,0.787,-1.68574586360719,8,"LUAD"
"12",0.5,0.887,-1.7478696655708,9,"PRAD"
"5",0.5,0.791,-1.82594868529353,10,"HNSC"
"8",0.5,0.341,-1.83959503133378,11,"KIRP"
"7",0.5,0.714,-1.92201762305307,12,"KIRC"
"9",0.5,0.866,-1.99056796227957,13,"LIHC"
"14",0.5,0.776,-2.04465100930028,14,"THCA"
"6",0.5,0.425,-2.09995740412339,15,"KICH"
