"","likelihood","bart","expr","rank_size","cancer"
"4",0.0014434640502254,0.396,2.46468931390281,1,"COAD_READ"
"13",2.75575213508071e-10,0.394,1.89878928110753,2,"STES"
"3",6.25346897205651e-09,0.803,1.82737972214476,3,"BRCA_2"
"1",2.74610750524417e-08,0.443,1.80497501945979,4,"BLCA"
"11",5.07677810908625e-14,0.35,1.71717633442971,5,"LUSC"
"5",2.14610512019533e-10,0.481,1.56161554571348,6,"HNSC"
"15",0.469965367641477,0.543,1.52352976117826,7,"UCEC"
"10",2.32224427380429e-09,0.279,1.42480249595906,8,"LUAD"
"8",1.55936118644403e-07,0.747,1.40066611466959,9,"KIRP"
"12",3.29587773781601e-07,0.148,1.37105318555385,10,"PRAD"
"2",2.49319643121041e-05,0.225,1.32288965427765,11,"BRCA_1"
"6",4.51557340549896e-05,0.545,1.18650167973091,12,"KICH"
"7",0.00451208528641549,0.57,1.09358005925104,13,"KIRC"
"9",3.63697372453608e-09,0.229,1.08618722607608,14,"LIHC"
"14",0.0635678913925895,0.49,1.02904171600487,15,"THCA"
