"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.289,-2.29745454797886,13,"BLCA"
"2",0.5,0.347,-2.27914014594137,5,"BRCA_1"
"3",0.5,0.357,-2.29906434629587,14,"BRCA_2"
"4",0.5,0.497,-2.29623423683379,12,"COAD_READ"
"5",0.5,0.736,-1.70629857731282,1,"HNSC"
"6",0.5,0.325,-2.06289038334942,2,"KICH"
"7",0.5,0.529,-2.28990701412724,7,"KIRC"
"8",0.5,0.408,-2.29618564106105,11,"KIRP"
"9",0.5,0.639,-2.30096426879303,15,"LIHC"
"10",0.5,0.326,-2.2922174327815,9,"LUAD"
"11",0.5,0.293,-2.29616290007189,10,"LUSC"
"12",0.5,0.27,-2.22174960673256,3,"PRAD"
"13",0.5,0.628,-2.28118045115461,6,"STES"
"14",0.5,0.554,-2.24925762660891,4,"THCA"
"15",0.5,0.192,-2.2914840026414,8,"UCEC"
