"","likelihood","bart","expr","rank_size","cancer"
"13",0.53105535193962,0.877,1.97386972116838,1,"STES"
"11",0.662184138554856,0.417,1.94053548646976,2,"LUSC"
"6",0.00337974350659192,0.477,1.92150553269603,3,"KICH"
"4",0.349497456452538,0.935,1.84745771231433,4,"COAD_READ"
"5",0.000167694732566383,0.866,1.83583174494613,5,"HNSC"
"8",0.0135223173687569,0.589,1.64928047977991,6,"KIRP"
"3",0.0622704952663889,0.846,1.5519478223345,7,"BRCA_2"
"7",0.143853898409658,0.83,1.48934635046899,8,"KIRC"
"10",0.926118672641272,0.928,1.47781331770484,9,"LUAD"
"2",0.55144386115176,0.899,1.21514566563703,10,"BRCA_1"
"12",0.340771671777492,0.927,1.09530492091539,11,"PRAD"
"1",0.769801361968029,0.666,1.07721609167819,12,"BLCA"
"14",0.610883870296747,0.882,1.0640287742708,13,"THCA"
"15",0.0894809470298321,0.781,1.04966850138858,14,"UCEC"
"9",1.98066941775218e-07,0.926,0.375267515710094,15,"LIHC"
