"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.181,2.53403928804823,1,"BRCA_2"
"11",0.5,0.053,2.47649062428945,2,"LUSC"
"4",0.5,0.0629999999999999,2.46737800761641,3,"COAD_READ"
"2",0.5,0.055,2.41129105469448,4,"BRCA_1"
"10",0.5,0.046,2.40509818546558,5,"LUAD"
"13",0.5,0.043,2.26130272604623,6,"STES"
"8",0.5,0.055,2.22866784343594,7,"KIRP"
"14",0.5,0.0659999999999999,2.22676039938071,8,"THCA"
"12",0.5,0.042,2.2230990126523,9,"PRAD"
"7",0.5,0.0600000000000001,2.21445954209402,10,"KIRC"
"5",0.5,0.07,2.20122446646666,11,"HNSC"
"1",0.5,0.648,2.19182946544908,12,"BLCA"
"15",0.5,0.193,2.06673194087128,13,"UCEC"
"6",0.5,0.855,1.96016631781981,14,"KICH"
"9",0.5,0.0590000000000001,1.67011146362953,15,"LIHC"
