"","likelihood","bart","expr","rank_size","cancer"
"9",1.64338095325243e-41,0.782,2.83946466549152,1,"LIHC"
"5",5.43768076987054e-10,0.887,2.78499955799223,2,"HNSC"
"1",0.81730027016359,0.308,2.75503066666507,3,"BLCA"
"2",2.4384933276418e-07,0.643,2.31523440739747,4,"BRCA_1"
"11",0.000238382519172584,0.849,2.31150834681716,5,"LUSC"
"14",2.14248050950756e-07,0.956,2.25492862638248,6,"THCA"
"7",0.00344667265253301,0.634,2.14329953481234,7,"KIRC"
"12",8.75454430932799e-05,0.472,2.09112098815734,8,"PRAD"
"10",0.000127674611597369,0.935,2.04559435618281,9,"LUAD"
"13",0.00248524632508394,0.952,2.0124433343614,10,"STES"
"4",1.73393633934436e-05,0.901,1.96765266845345,11,"COAD_READ"
"6",0.0198022913502619,0.45,1.93825909239551,12,"KICH"
"3",0.569198971329742,0.547,1.90749426535568,13,"BRCA_2"
"15",0.0268340588960287,0.662,1.77167038413032,14,"UCEC"
"8",3.04029923172762e-07,0.926,1.31915214497581,15,"KIRP"
